Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Kuwait,KWT,24.290470395763,26.117487288741,30.9704949273468,29.8941513627208,28.5265287204749,30.1379123183361,27.3303921064589,25.2238644264961,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Kirguistán,KGZ,..,0.946245304589254,1.26154663496368,1.1718730152903,1.38844086606463,1.80694838778713,1.7207895657039,1.64639533887413,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,República Democrática Popular Lao,LAO,0.0499442053393799,0.176149080630416,0.204449551335525,0.262420284476794,0.256490776723786,0.264657252209568,0.242789462006416,0.297200883705774,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Letonia,LVA,..,2.68262296466812,3.37649001783189,3.84959345523717,3.54111333202894,3.47174754795094,3.5182409036458,3.49819288166911,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Líbano,LBN,3.03885733565765,4.71272369184816,4.98966904413797,4.6222820517018,4.45551119700948,4.60351183507295,4.27993734768585,4.29573255231446,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Lesotho,LSO,0.919071684815747,0.990975539666902,1.09871489281199,1.11597651810712,1.12985680415238,1.15102147059612,1.14996356313354,1.15011103162712,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Liberia,LBR,0.225555875554064,0.146195799512016,0.135653470209323,0.200619787873991,0.218929837522637,0.245544548772791,0.223290252575012,0.21296766351526,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Libia,LBY,8.2900203553979,8.79682718632737,9.47205276608453,10.043749858165,6.41036612410331,8.49977348474362,9.08113628697363,9.18684539340708,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Liechtenstein,LIE,..,..,1.43538556170665,1.52778935088743,1.31455437899846,1.30444657271857,1.39376662865831,1.18522907856816,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Lituania,LTU,..,3.47572906808217,3.95810005703598,4.34861630293916,4.55330131121176,4.62950967158482,4.27365723711993,4.37809012309851,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Luxemburgo,LUX,26.1976587665314,18.8855122622049,20.8771251730172,21.6351358015437,21.1029696323119,20.0842194874808,18.4983197143698,17.3621213728095,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,"Región Administrativa Especial de Macao, China",MAC,3.00665532731475,3.81283894770538,3.94403907765466,2.62236367462554,2.63626171422123,2.33371316425228,2.05052089031521,2.17984275987167,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Madagascar,MDG,0.0818849083335941,0.118846962409508,0.0861077631854079,0.0925780695964946,0.107595267078671,0.12110340140298,0.135748886401402,0.130421320637677,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Malawi,MWI,0.0792650382996525,0.0763946782801807,0.0642957247501496,0.0754332982024574,0.0755568762942631,0.0681128300668963,0.0738835216940527,0.0747629100469522,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Malasia,MYS,3.13736577811205,5.4229371944872,7.20424991024395,7.77155474604007,7.69701588203133,7.49755896856738,7.96151399932217,8.03299157864044,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Maldivas,MDV,0.772121049212642,1.60865455946131,2.49293231894973,2.56531352963285,2.62954274640059,2.87698697317214,2.74980938457009,3.26955984979681,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Malí,MLI,0.0498163773799235,0.0748934369953928,0.0552312081999661,0.0639744983195783,0.0672476507125769,0.0620839312611555,0.0623116483019779,0.0832286633976398,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Malta,MLT,6.09837930937121,5.29246296339022,5.81418600309835,6.17494957877773,6.10479546830407,6.3819007304275,5.49231747999258,5.40061395717027,..,..,..,..
