id,cod_nodo,cod_sensor,valor,payload,fecha_tran
3676145,4,21,19.00,"{"N1":419,"N2":452,"N3":463,"N4":-777,"N5":-777,"N6":-777,"RAM":1383,"msq":24,"din":1}","2019-05-07 08:54:59"
3676146,4,22,19.00,"{"N1":419,"N2":452,"N3":463,"N4":-777,"N5":-777,"N6":-777,"RAM":1383,"msq":24,"din":1}","2019-05-07 08:54:59"
3676147,4,23,0.00,"{"N1":419,"N2":452,"N3":463,"N4":-777,"N5":-777,"N6":-777,"RAM":1383,"msq":24,"din":1}","2019-05-07 08:54:59"
3676148,4,24,0.00,"{"N1":419,"N2":452,"N3":463,"N4":-777,"N5":-777,"N6":-777,"RAM":1383,"msq":24,"din":1}","2019-05-07 08:54:59"
3676149,4,25,0.00,"{"N1":419,"N2":452,"N3":463,"N4":-777,"N5":-777,"N6":-777,"RAM":1383,"msq":24,"din":1}","2019-05-07 08:54:59"
3676150,4,20,17.00,"{"N1":414,"N2":450,"N3":468,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:39"
3676151,4,21,19.00,"{"N1":414,"N2":450,"N3":468,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:39"
3676152,4,22,20.00,"{"N1":414,"N2":450,"N3":468,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:39"
3676153,4,23,0.00,"{"N1":414,"N2":450,"N3":468,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:39"
3676154,4,24,0.00,"{"N1":414,"N2":450,"N3":468,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:39"
3676155,4,25,0.00,"{"N1":414,"N2":450,"N3":468,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:39"
3676156,4,20,17.00,"{"N1":409,"N2":444,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:59"
3676157,4,21,19.00,"{"N1":409,"N2":444,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:59"
3676158,4,22,19.00,"{"N1":409,"N2":444,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:59"
3676159,4,23,0.00,"{"N1":409,"N2":444,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:59"
3676160,4,24,0.00,"{"N1":409,"N2":444,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:59"
3676161,4,25,0.00,"{"N1":409,"N2":444,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:57:59"
3676162,4,20,17.00,"{"N1":414,"N2":451,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:19"
3676163,4,21,19.00,"{"N1":414,"N2":451,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:19"
3676164,4,22,19.00,"{"N1":414,"N2":451,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:19"
3676165,4,23,0.00,"{"N1":414,"N2":451,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:19"
3676166,4,24,0.00,"{"N1":414,"N2":451,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:19"
3676167,4,25,0.00,"{"N1":414,"N2":451,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:19"
3676168,4,20,17.00,"{"N1":413,"N2":448,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:39"
3676169,4,21,19.00,"{"N1":413,"N2":448,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:40"
3676170,4,22,19.00,"{"N1":413,"N2":448,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:40"
3676171,4,23,0.00,"{"N1":413,"N2":448,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:40"
3676172,4,24,0.00,"{"N1":413,"N2":448,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:40"
3676173,4,25,0.00,"{"N1":413,"N2":448,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:40"
3676174,4,20,18.00,"{"N1":426,"N2":448,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:59"
3676175,4,21,19.00,"{"N1":426,"N2":448,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:59"
3676176,4,22,19.00,"{"N1":426,"N2":448,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:59"
3676177,4,23,0.00,"{"N1":426,"N2":448,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:59"
3676178,4,24,0.00,"{"N1":426,"N2":448,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:59"
3676179,4,25,0.00,"{"N1":426,"N2":448,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:58:59"
3676180,4,20,17.00,"{"N1":414,"N2":455,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 08:59:19"
3676181,4,21,19.00,"{"N1":414,"N2":455,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 08:59:19"
3676182,4,22,19.00,"{"N1":414,"N2":455,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 08:59:19"
3676183,4,23,0.00,"{"N1":414,"N2":455,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 08:59:19"
3676184,4,24,0.00,"{"N1":414,"N2":455,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 08:59:19"
3676185,4,25,0.00,"{"N1":414,"N2":455,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 08:59:19"
3676186,4,20,17.00,"{"N1":414,"N2":453,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:39"
3676187,4,21,19.00,"{"N1":414,"N2":453,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:39"
3676188,4,22,19.00,"{"N1":414,"N2":453,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:39"
3676189,4,23,0.00,"{"N1":414,"N2":453,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:39"
3676190,4,24,0.00,"{"N1":414,"N2":453,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:39"
3676191,4,25,0.00,"{"N1":414,"N2":453,"N3":460,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:39"
3676192,4,20,18.00,"{"N1":417,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:59"
3676193,4,21,19.00,"{"N1":417,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:59"
3676194,4,22,19.00,"{"N1":417,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:59"
3676195,4,23,0.00,"{"N1":417,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:59"
3676196,4,24,0.00,"{"N1":417,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:59"
3676197,4,25,0.00,"{"N1":417,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 08:59:59"
3676198,4,20,17.00,"{"N1":416,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:39"
3676199,4,21,19.00,"{"N1":416,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:39"
3676200,4,22,19.00,"{"N1":416,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:39"
3676201,4,23,0.00,"{"N1":416,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:39"
3676202,4,24,0.00,"{"N1":416,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:39"
3676203,4,25,0.00,"{"N1":416,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:39"
3676204,4,20,18.00,"{"N1":422,"N2":453,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:59"
3676205,4,21,19.00,"{"N1":422,"N2":453,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:59"
3676206,4,22,19.00,"{"N1":422,"N2":453,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:59"
3676207,4,23,0.00,"{"N1":422,"N2":453,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:59"
3676208,4,24,0.00,"{"N1":422,"N2":453,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:59"
3676209,4,25,0.00,"{"N1":422,"N2":453,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:00:59"
3676210,4,20,18.00,"{"N1":417,"N2":449,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:01:19"
3676211,4,21,19.00,"{"N1":417,"N2":449,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:01:19"
3676212,4,22,19.00,"{"N1":417,"N2":449,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:01:19"
3676213,4,23,0.00,"{"N1":417,"N2":449,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:01:19"
3676214,4,24,0.00,"{"N1":417,"N2":449,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:01:19"
3676215,4,25,0.00,"{"N1":417,"N2":449,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:01:19"
3676216,4,20,17.00,"{"N1":415,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:05:59"
3676217,4,21,19.00,"{"N1":415,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:05:59"
3676218,4,22,19.00,"{"N1":415,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:05:59"
3676219,4,23,0.00,"{"N1":415,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:05:59"
3676220,4,24,0.00,"{"N1":415,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:05:59"
3676221,4,25,0.00,"{"N1":415,"N2":449,"N3":464,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:05:59"
3676222,4,20,17.00,"{"N1":412,"N2":448,"N3":461,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:19"
3676223,4,21,19.00,"{"N1":412,"N2":448,"N3":461,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:19"
3676224,4,22,19.00,"{"N1":412,"N2":448,"N3":461,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:19"
3676225,4,23,0.00,"{"N1":412,"N2":448,"N3":461,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:19"
3676226,4,24,0.00,"{"N1":412,"N2":448,"N3":461,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:19"
3676227,4,25,0.00,"{"N1":412,"N2":448,"N3":461,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:19"
3676228,4,20,17.00,"{"N1":414,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:40"
3676229,4,21,19.00,"{"N1":414,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:40"
3676230,4,22,20.00,"{"N1":414,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:40"
3676231,4,23,0.00,"{"N1":414,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:40"
3676232,4,24,0.00,"{"N1":414,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:40"
3676233,4,25,0.00,"{"N1":414,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:06:40"
3676234,4,20,18.00,"{"N1":421,"N2":447,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:06:59"
3676235,4,21,19.00,"{"N1":421,"N2":447,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:06:59"
3676236,4,22,19.00,"{"N1":421,"N2":447,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:06:59"
3676237,4,23,0.00,"{"N1":421,"N2":447,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:06:59"
3676238,4,24,0.00,"{"N1":421,"N2":447,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:06:59"
3676239,4,25,0.00,"{"N1":421,"N2":447,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:06:59"
3676240,4,20,17.00,"{"N1":415,"N2":453,"N3":456,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:19"
3676241,4,21,19.00,"{"N1":415,"N2":453,"N3":456,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:19"
3676242,4,22,19.00,"{"N1":415,"N2":453,"N3":456,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:19"
3676243,4,23,0.00,"{"N1":415,"N2":453,"N3":456,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:19"
3676244,4,24,0.00,"{"N1":415,"N2":453,"N3":456,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:19"
3676245,4,25,0.00,"{"N1":415,"N2":453,"N3":456,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:19"
3676246,4,20,17.00,"{"N1":416,"N2":444,"N3":-777,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:39"
3676247,4,21,19.00,"{"N1":416,"N2":444,"N3":-777,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:39"
3676248,4,22,0.00,"{"N1":416,"N2":444,"N3":-777,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:39"
3676249,4,23,0.00,"{"N1":416,"N2":444,"N3":-777,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:39"
3676250,4,24,0.00,"{"N1":416,"N2":444,"N3":-777,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:39"
3676251,4,25,0.00,"{"N1":416,"N2":444,"N3":-777,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:39"
3676252,4,20,17.00,"{"N1":415,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:59"
3676253,4,21,19.00,"{"N1":415,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:59"
3676254,4,22,20.00,"{"N1":415,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:59"
3676255,4,23,0.00,"{"N1":415,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:59"
3676256,4,24,0.00,"{"N1":415,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:59"
3676257,4,25,0.00,"{"N1":415,"N2":451,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:07:59"
3676258,4,20,17.00,"{"N1":414,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:19"
3676259,4,21,19.00,"{"N1":414,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:19"
3676260,4,22,19.00,"{"N1":414,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:19"
3676261,4,23,0.00,"{"N1":414,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:19"
3676262,4,24,0.00,"{"N1":414,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:19"
3676263,4,25,0.00,"{"N1":414,"N2":452,"N3":462,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:19"
3676264,4,20,18.00,"{"N1":417,"N2":447,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:08:39"
3676265,4,21,19.00,"{"N1":417,"N2":447,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:08:39"
3676266,4,22,20.00,"{"N1":417,"N2":447,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:08:39"
3676267,4,23,0.00,"{"N1":417,"N2":447,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:08:39"
3676268,4,24,0.00,"{"N1":417,"N2":447,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:08:39"
3676269,4,25,0.00,"{"N1":417,"N2":447,"N3":466,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":23,"din":1}","2019-05-07 09:08:39"
3676270,4,20,18.00,"{"N1":419,"N2":453,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:59"
3676271,4,21,19.00,"{"N1":419,"N2":453,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:59"
3676272,4,22,19.00,"{"N1":419,"N2":453,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:59"
3676273,4,23,0.00,"{"N1":419,"N2":453,"N3":465,"N4":-777,"N5":-777,"N6":-777,"RAM":1362,"msq":24,"din":1}","2019-05-07 09:08:59"
