"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"España","ESP","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3630537056671","28.0830423449565","28.0249551683335","27.8457228874345","27.8538689855229","27.8850290135397","27.8965245136721","27.7718313919347","27.464429376506","27.1083791878526","27.2844698817709","27.0548645103941","26.4706834800293","26.6129140630249","25.3896939165119","23.8223389935565","22.9465392559571","22.0317075633646","21.2433934910348","21.1001907845291","21.1156483977931","21.276825866173","21.874461446654","",
"Estonia","EST","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1439350792861","26.7320891841846","26.5194659079772","25.4357549716347","23.8970249070845","24.8388248509741","25.3932598217233","25.5532464439845","26.1320671706896","25.5270885652429","26.3658698498377","26.9445647962086","27.0542675944531","26.2844013707689","23.3851792526044","24.470115859013","25.5991015353361","25.1289069631045","25.1855860956445","24.663489390511","23.9239811867599","24.0063690010391","24.4419427035511","",
"Etiopía","ETH","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","8.74065533147539","8.83330308660475","8.483486880068","10.1424638535565","9.17405720536875","9.70419114143965","11.0048297987972","10.2759174912097","10.3178550393303","9.30386684939494","7.27710548979587","6.09401563487092","7.45466652879897","8.18345758473309","9.28620216842524","9.78369113501422","12.202172815227","11.5703797904463","12.1947913304061","11.4104671171237","11.9279294612334","12.7402796419574","12.8995022232624","12.6855403366012","11.7888335264129","11.5923160493911","11.5894966658928","10.2068542889297","9.68348044252178","9.43512813822331","9.6646421928884","9.47613796506918","10.9445569914695","13.4713245062584","16.2977936386153","22.1014773463823","22.9024178925042","",
"Unión Europea","EUU","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3373840520577","27.7750313084017","26.8755642117349","26.7699376672657","26.6278793181233","26.1752399719438","25.8643582580301","25.5770294435955","25.0477728595591","25.1051304279009","24.69834277768","24.3179031047403","23.9178580424714","23.8282079143353","23.7196443827877","23.9162936275383","23.8355889806206","23.5142122384753","22.1995982620216","22.3932742108873","22.4172427483079","22.1527691036532","21.9038277089006","21.7951996020501","21.9695068217529","22.002552493533","22.0872562526783","",
"Frágiles y situaciones de conflicto afectados","FCS","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4282251805773","30.9190670169126","32.4200464383309","30.7433660640142","33.893401515264","34.8893400654325","40.0773087260828","37.6239347798138","41.9806652806866","41.9772397305113","39.0415918877521","41.4897168826305","41.5220972667233","41.9047673741285","43.4387026177113","44.1466229568494","42.8814041996917","43.9300469931523","34.4095500688317","35.6089230356924","38.7162790852237","35.5833916454611","34.5958473247199","34.708648760482","29.184577853825","28.5322299026896","30.3010640813656","",
"Finlandia","FIN","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","35.4601257036234","34.0302415023948","33.4725952884577","33.6049482177073","34.2866927240647","34.0181699424025","33.5590906704468","32.7216268590507","32.5737602008788","32.0198885939661","30.9016041863258","30.1004144086707","30.4585910171068","30.0726997941475","30.380895855881","29.2033842434897","26.4920310020469","26.2339131664545","26.9440686663246","28.2125859333686","29.4857745850075","28.8447971781305","29.0433274937239","30.5510790649765","30.4318366253555","31.6297399842948","30.9844430443723","30.1472125376798","29.5614538592984","29.4231970569862","29.3028037496882","30.2883891225509","30.7454015349655","29.6384820686487","25.7511227482889","26.2121859967932","25.0140956676775","23.3351518821981","23.2534007416223","23.0656920096947","23.2877038561195","23.4791019701675","24.3367337823594","",
"Fiji","FJI","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","22.8599221789883","23.6510791366906","22.6883561643836","22.4728487886383","23.0886850152905","22.7023319615912","21.1550533584432","20.7507820646507","18.7824445493157","20.0535782625335","19.6866628180128","20.2222222222222","20.4480760227461","20.5292801263577","18.9971302819862","17.9578467673028","19.7019478995541","20.15858288517","19.1819731111532","19.542171921315","17.8125531594683","16.9606367129303","17.4424610710216","18.2219333652596","19.2522522522523","19.5730032753842","21.3664417119512","21.0878131313131","21.4522477962782","21.9680797463406","22.2687963513781","21.9685638377488","20.8191923201848","20.7663989290495","21.3125599550131","20.9132059422183","18.9684469191959","19.5190744466352","20.5294559517425","19.798961829697","18.5311137485933","19.6208616031666","16.3073590996095","16.0242008420048","15.35927594944","16.0860936934707","16.677811857564","16.972580397166","17.4130137744347","16.7226740797282","16.3383147027559","15.1105849680926","14.9157639344262","14.3473735309147","","",
"Francia","FRA","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","29.8146778495026","30.0362540070256","29.4754856487009","29.1675556157788","29.6704091275713","29.8955103888175","29.6896344821753","29.3918185368459","29.1304317616678","28.8324324255901","29.0450126493659","29.5031100205433","28.8835494322212","29.1879996657288","28.7528598107629","28.6489511438213","28.1689727524834","28.1121356422767","28.0122771538804","27.6288892795259","27.769882905018","27.0676588527114","26.4465715226736","26.2427134318813","25.7783969562819","25.6386195391513","25.4599826171501","25.050614322948","24.9812205811622","24.3867093361789","24.4564546778214","24.2996963465405","24.0066384729037","23.061957641892","22.2443716113765","22.3097778576723","21.6751872206065","21.5273013056389","21.4448448697237","21.2017281953806","21.293939814079","20.9383695228189","20.649452806316","20.1918111986146","19.9575239477964","19.6096052732169","19.2840844714528","19.136739193143","18.8138306949478","18.3048426427711","17.8457356302771","17.978166208294","17.8685506155676","17.9718012893511","17.7459396724758","17.6796917075443","17.5638795854558","17.3616150420757","",
"Islas Feroe","FRO","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.96710904280705","7.61632510942641","7.13425741770312","8.23360476985261","7.95901396035992","8.2957196508284","8.37810490148172","6.90869632538086","6.66979509730615","6.1348954797436","5.263134750673","4.06323027418546","3.15699083329793","3.76553152411509","6.88896215157017","7.22326223091251","8.15901084082845","8.36206687727882","7.3837665160742","6.05963407478127","6.15629750266277","6.08401567041209","","",
"Gabón","GAB","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","33.91758096792","31.5653631491396","30.6017319721469","38.1333619190143","30.7543888853353","33.8738738738739","34.9337971744697","37.874251497006","45.5418256401027","45.5865232210736","47.5977547267587","45.5756327307326","51.2442488479263","47.8584047175667","63.3575464083939","62.2837370242214","62.3557224308163","58.2584758041148","57.826409495549","61.7592305305616","60.4291086042911","58.4087660790853","60.6358819076457","56.8366478371895","59.6966970826372","66.5278240586471","47.5006362942224","48.8482205977653","35.9495665469447","41.7296892549607","42.9964210786129","44.6122263402268","43.3198221933985","45.2483603773092","52.6190342978612","52.3634453781513","55.3659708871189","53.6521823035605","43.1417769376182","48.8157436433299","56.2551964968682","47.7100745088105","47.3156667989635","47.039168102841","51.5005373966573","59.9223608108533","59.4663196551434","57.2222057277107","61.7420000109434","50.4467532257807","55.1924628129793","60.8812104603294","58.8246016166913","56.6086168745367","52.7222416492686","48.1836272956901","45.0378509060717","45.2947140111096","",
"Reino Unido","GBR","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8916136650462","27.1619199155511","26.7496769418451","26.1560689044189","26.6779989828179","24.8887875120549","24.9929957952624","24.1305890702626","23.1758164339004","22.1097752160711","22.5369583640535","21.4065619554304","21.0932110160169","20.2573132764712","19.5028436955906","19.7251703349572","19.7446418870671","19.3011034352598","19.00885678364","18.0057873760408","17.9308407235179","17.9662958652418","17.7604450380278","18.0696364770826","17.8371139107355","17.8609576024124","17.6239030344388","17.9257319251435","",
"Georgia","GEO","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","32.7433628318584","33.3333333333333","35.3846153846154","34.0909090909091","33.3333333333333","36.8794326241135","34.3065693430657","35.2112676056338","34.6938775510204","36.1111111111111","31.3333333333333","34.375","23.6595174262735","","","","23.0436171377866","22.221494167338","21.7977052220359","21.2293812981711","20.9980189768667","20.5360447462581","22.7369363263615","24.0849300841101","24.1763052025285","23.7585304513332","21.7141483685788","20.9005196071681","18.9439618839774","18.9265208561176","19.3163436716717","20.5098252011954","21.0726669705627","20.8783344398478","20.6385531650686","21.3292181954469","21.4503126531043","22.6446311515532","",
"Ghana","GHA","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","18.6221009549795","18.3794466403162","20.4787234042553","20.3529411764706","19.1404297851074","18.2381584772023","18.28","17.7264653641208","18.5946872322194","18.1330472103004","21.0107893242476","19.215445908673","15.8380363701514","12.0270656628228","12.2811990645596","11.8687575842434","9.16200809627406","6.24746966489688","6.62852237038003","10.5820868491763","16.6766749842588","17.1531483614363","16.3190348525469","16.5658925642792","16.7237975351641","16.7728295270022","16.9642463591578","17.3750880792044","24.8185739004674","24.8991354466859","24.2849955493634","23.5785407498214","25.6678050646903","25.2665356151711","25.4127834089738","25.4039222907651","25.2159797429519","25.2756743481642","25.2099150968066","24.716756265122","25.1254359413042","19.8033850135703","19.4928065701","19.3995645523361","18.5140921293401","18.0149428066597","23.8636600934779","27.1365335859295","34.8599841111537","34.5920589369278","31.6826683904689","28.2266587699677","30.7845378131292","",
"Gibraltar","GIB","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3754697129115","34.3699977132403","33.4098337282292","33.1919986169991","34.6094366373189","30.5777662801165","26.8754986951233","28.425846872711","25.1256366577326","28.1093289487557","29.6990218891019","28.7900232015202","30.8543956019815","28.8570624298145","31.3822625803305","31.8157611847807","31.3216259976951","31.7238629093912","30.5082263985754","32.0600690515079","34.2753972970326","30.7664009144961","32.9328413601011","32.2887280858242","32.3138331080218","32.6143974533541","31.57676331595","29.6407146977721","29.6941673882868","26.3246392566916","31.0482175637685","32.4216721481738","",
"Gambia","GMB","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","8.29639012032932","8.34305717619603","8.33819241982507","8.34218916046759","8.21477742083525","8.20960698689956","8.27702702702703","8.2421875","8.29774252593045","8.90756302521008","9.61152999137766","9.55313135855634","10.64453125","11.6461969733695","13.0151875187244","12.4832045201374","9.55221056347126","10.9197423793071","16.6456891126495","13.6469651288469","11.3176726820162","10.8373910814967","9.48880628301518","10.3520288514595","11.0094868914657","15.3600082540112","15.1700344847053","15.2001134942257","14.6255331929646","14.8739294389833","20.7036645851415","15.5743459685956","16.0687098180446","15.5942068592991","14.8226733584981","14.7668246416842","15.8069767662158","14.849025053224","13.5605805189575","14.0824893473873","14.526400326353","13.6898933118615","13.4876508188308","12.5302979539109","12.3288549246118","13.4622818817306","12.9521917714364","11.6644666818869","13.6205429615029","15.191564256605","14.091000647547","12.9260921223573","",
"Guinea-Bissau","GNB","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","21.2455008928819","22.0778514475962","22.4622336663519","24.3939026147906","25.4917959084445","25.361683251167","15.5265278311044","22.6390859300374","19.9873606262363","19.862675562457","18.7269085768143","15.918925297019","14.4088556743759","11.4559605098999","14.3712651762337","15.6406087752399","19.8033460165321","12.2941910281837","13.4662809887037","16.3573790519034","17.4179502784626","9.24732288519992","10.3872072987253","9.67251852236137","10.8660773754219","11.4770973782357","10.9053472663264","15.0275925866854","12.4786535303777","12.0846700700074","14.1093889321015","14.2484046530229","16.1566116244247","17.4857427666437","15.5878778374564","14.378578167203","14.0024622980802","13.2001259124908","13.8815641650116","13.3610653606658","13.1417428629181","12.4017920538388","13.5424450868805","14.4247065412081","14.4150495042825","12.2539713386309","12.5535840489187","12.5450676488251","",
"Guinea Ecuatorial","GNQ","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9149022419933","81.3016985801085","84.3491943279293","75.3247324271881","74.7445614275894","78.0648736926197","77.3115042713314","72.4492577432394","70.1909452181904","59.1005872679086","51.9829076340109","56.0251593720183","",
"Grecia","GRC","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.61467745136","18.8653928131217","17.9341071028628","18.2005645082075","19.1269513091911","18.7476021573009","19.3327725243803","19.4387226415287","20.5175172294816","20.3440194340428","17.804490461649","19.9872426604519","17.9983581973454","15.6597780662529","15.3134707056887","13.827842402984","13.682269663569","14.3259135761628","14.6641406129837","14.1476060565425","14.1876634657424","14.8569876245265","15.0382294582019","",
"Granada","GRD","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","10.8470749550638","10.5153480173641","11.1990070498427","10.2001519988392","11.6960196087249","13.7217069526074","13.0204536076812","12.4923419912273","12.8475029024482","13.3665220041479","14.1745909679906","14.4188804971622","13.4415579703239","13.3015856636916","15.3237567857892","15.2737436251632","14.8867611428621","15.4583967065918","15.850364847362","15.5565744040166","16.1700953032473","16.6491228755061","17.3663982097167","17.9095188316552","16.5118570725163","16.6171559487198","17.0087138352588","16.7118338408484","22.853935856611","19.4226500215903","18.8185412969453","17.5544820083338","14.7258701794622","14.7095659305086","13.3429542169294","12.3179842070275","13.3978833130856","12.8104181844852","12.3243977331582","12.1551729461193","12.6183969655775","",
"Groenlandia","GRL","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5373805837156","15.7306556192671","16.0685471148732","16.682955352295","16.7857405305659","18.1238079540371","17.8281770725809","17.976275039068","17.9203585875757","18.8072635861476","18.111360119524","15.5982369339729","17.0220043997004","16.4312418680999","","",
"Guatemala","GTM","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","17.0454571913367","17.8334148270655","18.5598142414861","18.6573610679913","19.0636247559534","18.6645850840336","18.8133968158001","18.7635368581354","19.1988549276485","18.7242707171998","18.4936476590142","20.102908386461","20.8825902424016","21.1965465951785","21.5246929700492","21.9869331234848","21.7464982255069","21.2363285959503","20.5041858340691","19.7562637829328","19.6696197610857","20.0904715236111","19.8464241397194","20.1908007843505","20.1050481756504","19.7877597547569","19.5754638267262","20.0092308259127","19.8796257082051","19.6855446033237","19.6615925421153","19.6854390723014","19.974251757491","19.9943682814931","20.1198731851264","19.7911162779183","26.9070065321134","26.7480603800547","27.015436951432","27.4319329455926","27.147490081164","27.813765870188","27.4386806917245","27.6623557645371","27.0826930623302","27.0518452904353","27.487028326655","27.6800009849919","27.3230545049778","27.3363392645259","26.5113140778715","26.0254688773446","25.269104285098","",
"Guam","GUM","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","27.8615490061686","28.1230382925298","31.8073010173549","29.6382343179555","31.6262353998203","31.3931034482759","31.6872427983539","32.518222431225","34.4722524483134","34.8776574408343","35.3435399551904","33.7883354015245","32.7548806941432","29.7456575682382","30.1455954750183","31.7389473684211","32.1186515271543","32.3641860051569","30.8432594462412","30.2013422818792","31.6976127320955","25.7983735628287","25.0345781466113","18.5967302452316","20.5652422991436","20.6666666666667","22.9493098133322","26.0143877405932","25.7612379352643","25.8664100212823","17.3954682692168","20.2124929425653","16.5061839346086","23.5521953859685","24.2222894488753","21.0125627256378","22.609274540493","21.8489282031611","20.8727614415892","19.8989207280821","20.0012299787296","20.0826363267013","19.6492758825796","18.0496168369614","17.1139253470055","16.6691938643683","24.1835083469603","26.0117418064782","27.113582946723","27.1793898836753","28.6805553135778","29.4442737010149","29.9210516574083","28.5986395687669","27.4839020248233","27.6721300127787","34.4218140332596","35.71827866682","",
"Ingreso alto","HIC","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7616879678989","26.2283453658697","25.9298842046659","26.0165811790846","25.2055112462769","24.6875368475755","24.6545453441106","24.7670033536623","24.9230673773686","25.1732059536132","25.1286622029916","24.7820947252073","23.2528756341496","23.7390983501219","23.9502571122712","23.7562996573747","23.6230130550457","23.6869847924159","23.2006949007361","22.8872445162494","","",
"Hong Kong, Región Administrativa Especial","HKG","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0823834898067","11.3479853036237","10.6365250153969","9.85860238455791","9.17294443444659","8.45767902983093","7.99587055850563","6.89108505436297","7.00210309068239","6.87119744221016","6.83582798711052","6.71717250042648","6.84452438540072","6.94769922906227","7.0675064878175","7.05801657854796","7.47518042569866","7.22300743747705","",
"Honduras","HND","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","17.0713540890809","16.6619876473891","17.8465506125081","17.9912237932716","17.8118161925602","17.4284871719257","17.137921629239","18.9098812907541","19.5964749536178","20.0673637674129","20.0553250345781","20.4514363885089","20.4856799804284","21.7534258495028","22.9096181730304","22.4644128113879","20.7715141235725","20.3354303784196","23.5662951837461","24.532661481511","23.6858897233701","22.5221219093964","24.9619172541375","25.0998194318352","27.1754276485733","26.5599659764218","26.2040025875905","27.9173982232181","27.0702824491832","29.2349900044363","31.3309372393493","29.2344625920734","30.3625469767595","30.7220020540589","31.5413041570124","31.1009637637756","31.0089047007707","30.1958447486582","29.744019903253","30.7115516707445","29.3809338966492","27.6950607056328","27.2623882644585","27.3716581546558","26.5378388000557","26.2400447570959","26.7848832699915","26.1566692583548","25.9497768626944","26.0219596984677","25.5871307044098","25.8142160143128","26.1135718011836","25.4093197152808","24.510778796214","25.6499709386427","25.6660285817012","26.1602807935014","",
"Países pobres muy endeudados (PPME)","HPC","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","19.5451563950801","19.0334366623544","19.0887697616639","19.5820677132153","20.0089562924727","19.5460860610983","19.0695698565734","17.9123899392952","17.6219607563647","","","","19.0590272480717","19.673039021689","20.1007584697265","20.3679147110895","20.2659960488582","20.2733708770777","19.8014585105936","20.6487812011757","20.6465652523834","19.7523132733331","19.3141801217996","19.5560068758997","19.3643976691615","19.1725454462026","20.6496563563145","20.5825007979403","20.6410320335866","21.2018528105869","22.2693419689468","21.9493740842356","22.5412965611351","23.0080801015731","24.1463703381399","23.950357158636","24.0598985584439","24.4475608166881","25.1539604629338","23.192218452565","23.964734589453","25.3149672316611","22.4599453498567","23.0280719056047","23.1141081523276","22.1961244463129","22.4881191850457","23.1412360147039","",
"Croacia","HRV","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9278368005537","26.0620081651472","26.9366164372179","25.3317089286154","24.4346746877214","24.3355862396579","23.8918096878624","23.4330808017135","24.0512283595448","25.1113087995681","24.466989451075","24.1308711220975","23.6740606982966","23.5478405189152","23.593720998207","22.9461977642679","23.1362270413253","22.8631414802014","22.2940065496595","22.4040955874291","22.2079174422834","22.090480635154","21.6468612730357","",
"Haití","HTI","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0816053456432","22.7193132424823","23.0856556127272","25.9877413287603","22.937422690375","24.0591745099732","22.2277824712913","30.3946345321046","34.9206144017836","32.017668407214","34.85368827087","33.1478152886476","30.8458752255736","30.265536756126","30.7515534734334","35.9454085739575","27.3968371003013","34.8108411342875","33.8425235621747","36.9658765162873","49.5962628197454","50.0513683738988","43.5860993362103","50.7109154576132","55.197814705192","55.2928460675359","55.9315066579851","56.9915901558856","56.6663161350922","56.7677490573661","",
"Hungría","HUN","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7534529673131","25.4692477210134","27.8872380012215","28.1643587018986","27.7165200099275","27.0263820260472","27.1103941375696","26.6992618129964","26.1470528271243","26.5470398976865","26.9493676384803","27.0660083208294","26.6278154847152","25.7033246388952","25.0775905667309","25.3269148243469","25.4015818723927","25.2640486119624","25.1655972654272","25.8108969763276","26.6056197644383","25.7447006676912","25.6270304495241","",
"Sólo BIRF","IBD","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","30.7103293227","31.8834847152086","30.1954478177339","29.9247709259653","31.9294767735371","34.0436479807227","35.0534118745064","35.4761734361745","36.0035400750371","37.2168140010452","38.1911149627516","38.3558018292562","38.9127571713398","39.0442292226388","39.4487910542045","39.6250859284512","38.5513717291666","38.2278671391875","38.0926693634213","37.7256577868763","37.1932108585296","37.2405918997278","37.4896455864044","37.5664173638892","38.5088903579359","37.0818558652524","36.7526408533418","37.0356933419966","38.3447485337954","38.2953821317004","36.6425853277688","36.7504729657398","36.7117390858331","35.7497536421097","35.7146671918463","36.2925630347596","35.603606310095","35.6894788024552","36.0117834795188","36.8747401889897","37.5750678983867","37.9977867688289","37.495489794066","37.6649320166768","35.8539961059606","36.3905547305972","36.6278087650207","35.8106224877635","34.8356229685521","34.0462014370585","32.5384825359956","31.7973400221867","32.2194629121986","",
"BIRF y la AIF","IBT","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","30.0996610847203","31.2493314277216","29.5965837338565","29.3645663200663","31.3130708436459","33.331405085362","34.2896088561282","34.6669855970049","35.2350382741926","36.4153764411169","37.3437008314841","37.5148864765932","38.0186477476726","38.1244624298453","38.64941273156","38.8596308296171","37.7491251409315","37.3011840787026","37.2183030537685","36.8272963686267","36.3280644215007","36.3705702906356","36.6067403887617","36.6637208823537","37.6681583527643","36.3249891717853","36.0317428860027","36.2911330612945","37.4405377211817","37.3208086153019","35.8578401548947","36.040176668478","35.9771998112047","34.9807890273155","35.0023242471002","35.5826018501365","34.8455485993306","34.871491043758","35.2167276058371","36.1443904874733","36.8289717721516","37.1645040997399","36.6858147816674","36.8704290655395","35.0740396267351","35.6405018232394","35.9533054121395","35.1213277885964","34.1926243202416","33.4460077175899","31.9326100562602","31.2354929751367","31.694660634169","",
"total de la AIF","IDA","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","24.5037882383621","22.8963601180035","23.028998130043","22.3828112870893","23.1784866360178","23.202520725336","23.569360845134","23.4155337958426","24.2823748841228","24.7726700422688","24.9235837084378","24.7570060764881","23.5634760817129","22.7150942141416","23.7413020247479","25.0659947529346","24.628460341552","23.1001730056662","23.8996899626721","24.9616188853576","23.5069036928888","22.7274247562031","23.4131142514281","25.363755351387","25.738984454746","24.774742256517","24.6470661719144","24.6443348009495","23.1213928561855","24.1290256157605","25.6013299416259","24.5371521351883","24.3279109743755","24.2379961453985","22.8054883316393","22.7147512231911","23.6749917286318","",
"mezcla de la AIF","IDB","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","29.5618319879571","27.6473087329469","27.5342841748637","26.017240802686","27.3753972303412","27.0051934407747","27.6969587317269","27.5210976763185","28.5925117974477","29.10426623272","30.1006545654248","30.1377271198262","27.7121316868769","26.4765708624862","28.2541976732639","29.2329522151932","27.9446034599451","25.045855067102","25.5169917879149","27.6470983568573","25.2252807881713","22.8691465601445","24.192782724838","26.6348850931702","27.1367501645291","24.6732359679089","24.0962975755173","24.8413610057462","22.2328866822116","24.1983030191647","25.7252774302217","25.5058408637323","24.4472319774219","23.902597321084","21.3542766872199","20.0639591220327","21.625768784515","",
"Indonesia","IDN","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","41.9483131065326","40.3901450580554","36.7098673153098","33.7882060618708","36.2542892829417","36.2073483795058","37.1076420270515","39.3849400707168","41.2047736163784","39.9799603285306","39.6804980838497","40.6420443530252","41.8008374217654","43.4557840501119","44.3289567972257","45.2277705496239","43.3600616732301","41.9690746433535","47.8935007853871","47.7453311592597","43.7495660917608","44.6276159754602","46.5410588710711","46.9435587410795","46.7991415207073","48.0607447690175","47.6521225811621","42.7758663362747","43.9134234267132","43.5937444233377","42.6356774375888","41.9283421270033","40.0478624042506","39.3084439802081","39.3867363200014","",
"Sólo AIF","IDX","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","18.8497975024066","19.3138188352039","19.0350164880071","18.9628354947883","19.6642871944794","20.6508570556264","19.9972431741706","19.6525951584718","19.6987026025579","19.3729942746452","19.6993488853388","21.333879475264","21.6583728119354","21.3575322869297","22.4511614127017","22.7636944237897","22.1009212537822","22.6138775946321","22.788445783627","24.3327372069625","24.6228099364857","24.8557992834526","25.0868779861933","24.4718842396932","23.8990731070918","24.068220052019","25.4925398232311","23.6869230368831","24.2233534805961","24.5318962936671","24.0771425133009","25.0040174700554","25.4372942285814","",
"Isla de Man","IMN","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.662835847783","10.9761938629119","10.4486995956455","10.1456306178137","9.60424230443863","9.34081969660325","8.56942345496377","9.08218552256966","8.21171530977983","","",
"India","IND","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","20.9372879806268","21.5386490953191","22.1563684111495","21.9788564984253","21.0439916628046","21.7434988602017","21.4620050149246","20.155168766165","20.6848880022213","21.4730014687746","21.7802295122936","22.4453988924696","22.4638809476221","21.4112371821268","22.7426552267757","23.2557691267405","24.5133480193766","24.4302266310826","25.3454708850143","26.011790039741","25.3553941793966","26.1394088597926","26.1781138457042","26.3246752798635","26.7518692855915","26.6233883879199","26.7226806613208","26.6910813947378","26.7109073412872","27.5465432370097","27.4399748720759","26.4026111577666","26.7305752162307","26.7131460601087","27.5455348460111","28.5263002879367","27.8534704727726","27.759322522507","27.1939924134494","26.4503405833771","27.2750269995199","26.4421866039869","27.6111259256153","27.4404419755446","29.2191146434207","29.5337577864198","30.9272324331922","30.9032343933915","31.136736890822","31.1213687720562","30.7250848519714","30.1616797630696","29.3985276965777","28.4048995601474","27.6564012029694","27.3473914779493","26.6421680349323","26.4981745253971","",
"No clasificado","INX","Industria, valor agregado (% del PIB)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
